r2_S0,bias_l2_S0,mean_err_S0,r2_S1,bias_l2_S1,mean_err_S1,r2_Y0,bias_l2_Y0,mean_err_Y0,r2_Y1,bias_l2_Y1,mean_err_Y1,atten_S,sd_ratio_S,rmse_tau_S,atten_Y,sd_ratio_Y,rmse_tau_Y,theta_plugin,theta_oracle_plugin,plugin_err,correction,frac_removed,se,learner,riesz,n
0.20709501631137678,5.115834555900895,0.5692858728834429,0.2844755448822817,5.6358389328391105,0.1179911523407762,0.34395426704525356,5.063508869733305,0.48053941308273596,0.22085830462135142,5.3677767643210945,0.46034234744221403,0.8740743827426162,0.9399534415820952,7.5478918354137745,0.8923510028718591,0.9613839255647866,7.151402570646722,0.17345000000000002,0.16415000000000002,0.009299999999999992,-0.0024269796894366424,0.3142814031931953,0.018574687776957997,gbr,sieve,4000
0.5598063972966638,5.115834555900895,0.5692858728834429,0.5643905506028111,5.6358389328391105,0.1179911523407762,0.537921973077716,5.063508869733305,0.48053941308273596,0.4704189923567078,5.3677767643210945,0.46034234744221403,0.8740743827426162,0.9399534415820952,7.5478918354137745,0.8923510028718591,0.9613839255647866,7.151402570646722,0.17345000000000002,0.16415000000000002,0.009299999999999992,-0.0008804147404486397,0.40259884598794826,0.021885018083132098,gbr,rf,4000
0.5442534403281651,6.322399795082047,0.5613677516414649,0.5116456080818941,6.48667200059739,0.09466530010454696,0.5370963828647841,5.651093269569478,0.46400972168076376,0.4139953926370283,5.398244892628202,0.4898351847569609,0.7404982696123777,0.7895930544229972,8.983207435526023,0.8634368958930271,0.9266906991261822,6.957290361500711,0.20834999999999998,0.16415000000000002,0.044199999999999996,-0.0375204495193336,0.9642945264040943,0.020538278448419843,rf,sieve,4000
0.7544064862929379,6.322399795082047,0.5613677516414649,0.7202658963922042,6.48667200059739,0.09466530010454696,0.670412412280859,5.651093269569478,0.46400972168076376,0.5957056647726915,5.398244892628202,0.4898351847569609,0.7404982696123777,0.7895930544229972,8.983207435526023,0.8634368958930271,0.9266906991261822,6.957290361500711,0.20834999999999998,0.16415000000000002,0.044199999999999996,-0.036878197594261156,0.9519490948533704,0.02223770273163439,rf,rf,4000
0.441078643472325,3.1564086311707142,0.5015238212895593,0.4630315018354335,4.148371315863514,0.06860413832662061,0.48569305843309485,3.584496418215237,0.48154026086167373,0.4345516695766742,4.482830096156542,0.4375610507661191,0.9896642308798216,1.0419260001193744,5.396627109355188,0.9790552812785126,1.0226064956115608,5.698320244838418,0.1648,0.16415000000000002,0.000649999999999995,0.0016745869625033043,0.016515206925265882,0.01567057492539708,krr,sieve,4000
0.8465091302289245,3.1564086311707142,0.5015238212895593,0.8511107385571034,4.148371315863514,0.06860413832662061,0.8371009105407939,3.584496418215237,0.48154026086167373,0.8307216243440155,4.482830096156542,0.4375610507661191,0.9896642308798216,1.0419260001193744,5.396627109355188,0.9790552812785126,1.0226064956115608,5.698320244838418,0.1648,0.16415000000000002,0.000649999999999995,-0.0021049206100636052,-0.0002410534657115937,0.01667098348768182,krr,rf,4000
