dgp,dim,n,K,rep,W_true,V_true,W_ss,V_ss,W_loo,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_hat_dev,W_hat_cover,W_ss_dev,W_ss_cover,W_loo_dev,W_loo_cover,V_hat_dev,V_hat_cover,V_ss_dev,V_ss_cover
dense,10,4000,200,66,0.34094618144048716,0.5839996337890625,0.3229513142578371,0.6238522724610864,0.3154459283129213,0.6013494471830402,0.3880128023707755,0.568115234375,0.02481153187759315,0.008629875781152622,70,0.037183669958974354,0.04706662093028835,1.0,-0.017994867182650087,1.0,-0.025500253127565875,1.0,-0.0158843994140625,1.0,0.03985263867202393,1.0
dense,10,4000,200,67,0.34094618144048716,0.5839996337890625,0.3381823149584533,0.4999800928240514,0.3148719768158957,0.5329832033923004,0.3928534338468188,0.5806884765625,0.02584683589054223,0.008342722927092506,64,0.03638631571590549,0.05190725240633165,0.0,-0.002763866482033861,1.0,-0.02607420462459148,1.0,-0.0033111572265625,1.0,-0.08401954096501107,0.0
dense,10,4000,200,68,0.34094618144048716,0.5839996337890625,0.350185699863002,0.6784998054052352,0.3466645199163351,0.583910153470765,0.4174570784370427,0.605712890625,0.02604780114226022,0.0085714824464614,61,0.030089347680030964,0.07651089699655556,0.0,0.009239518422514859,1.0,0.005718338475847962,1.0,0.0217132568359375,1.0,0.09450017161617275,0.0
dense,10,4000,200,69,0.34094618144048716,0.5839996337890625,0.33067564093926194,0.6360884199953453,0.3179402179652144,0.526337159824521,0.3930313193583048,0.5615234375,0.025459696907853484,0.008308009744285534,68,0.03450414414699464,0.05208513791781766,0.0,-0.010270540501225223,1.0,-0.023005963475272784,1.0,-0.0224761962890625,1.0,0.05208878620628277,1.0
dense,10,4000,200,70,0.34094618144048716,0.5839996337890625,0.2855997769064721,0.6200797941733297,0.27361631498612754,0.6092448875104561,0.35226050299647454,0.56982421875,0.026053239185070635,0.008083531024115511,61,0.03628242277867342,0.011314321555987383,1.0,-0.05534640453401507,0.0,-0.06732986645435962,0.0,-0.0141754150390625,1.0,0.0360801603842672,1.0
dense,10,4000,200,71,0.34094618144048716,0.5839996337890625,0.3539423149232888,0.6507672297205083,0.323021495646757,0.5750408200395359,0.40228812986629714,0.5869140625,0.025682930525338075,0.008204081550902053,67,0.03644346060578294,0.06134194842580998,0.0,0.012996133482801653,1.0,-0.01792468579373019,1.0,0.0029144287109375,1.0,0.06676759593144577,1.0
dense,10,4000,200,72,0.34094618144048716,0.5839996337890625,0.3691287146697108,0.5954833063029127,0.3697520956851576,0.5838906236470596,0.4351979500617341,0.59619140625,0.025963937771223012,0.008883898072035141,48,0.026371372549373884,0.09425176862124696,0.0,0.02818253322922365,1.0,0.02880591424467044,1.0,0.0121917724609375,1.0,0.011483672513850185,1.0
dense,10,4000,200,73,0.34094618144048716,0.5839996337890625,0.38511896229943965,0.6092064859290981,0.3576726665968457,0.5809242831966949,0.4360750138543831,0.600341796875,0.026704588703725888,0.008971427368714029,67,0.031647839031791115,0.09512883241389591,0.0,0.04417278085895249,1.0,0.01672648515635855,1.0,0.0163421630859375,1.0,0.025206852140035596,1.0
dense,10,4000,200,74,0.34094618144048716,0.5839996337890625,0.38551958342830817,0.5572420897265286,0.36397150660485766,0.5667302160400212,0.4344446961985759,0.5994873046875,0.027380500347579273,0.008697878860281503,65,0.033878060901685665,0.09349851475808874,0.0,0.044573401987821004,1.0,0.023025325164370503,1.0,0.0154876708984375,1.0,-0.026757544062533944,1.0
dense,10,4000,200,75,0.34094618144048716,0.5839996337890625,0.31368984920030596,0.6498570797714427,0.3283861577038708,0.5718325503080203,0.40440540764640764,0.5831298828125,0.026528538056479364,0.008737431269415221,74,0.03876461140202675,0.06345922620592048,0.0,-0.027256332240181202,1.0,-0.012560023736616355,1.0,-0.0008697509765625,1.0,0.06585744598238019,1.0
dense,10,4000,200,76,0.34094618144048716,0.5839996337890625,0.3739674462086396,0.664632429389962,0.39274991401711346,0.6453102741056578,0.46015008159157633,0.59521484375,0.026505090571609755,0.009351658612434997,61,0.033001358413747704,0.11920390015108917,0.0,0.033021264768152425,1.0,0.051803732576626293,1.0,0.0112152099609375,1.0,0.08063279560089953,0.0
dense,10,4000,200,77,0.34094618144048716,0.5839996337890625,0.2800637938562564,0.6555844477014369,0.2677587714151546,0.5618400440487572,0.3519963060627428,0.5732421875,0.02517435286498542,0.007932689685873996,60,0.036711401653800074,0.01105012462225563,1.0,-0.06088238758423076,0.0,-0.07318741002533258,0.0,-0.0107574462890625,1.0,0.07158481391237437,1.0
dense,10,4000,200,78,0.34094618144048716,0.5839996337890625,0.3723996271114657,0.6128540260145984,0.39408724266009,0.5632488671863377,0.4698867382009193,0.617919921875,0.02688390909686258,0.009034095109477763,69,0.034220276667875076,0.12894055676043215,0.0,0.03145344567097852,1.0,0.053141061219602825,0.0,0.0339202880859375,1.0,0.028854392225535874,1.0
dense,10,4000,200,79,0.34094618144048716,0.5839996337890625,0.44513701793729854,0.6080418820079541,0.4126331579406114,0.5552316698645111,0.478754942853337,0.6121826171875,0.027366493172927372,0.008817246357793688,52,0.028918437130750818,0.1378087614128498,0.0,0.10419083649681138,0.0,0.07168697650012423,0.0,0.0281829833984375,1.0,0.02404224821889156,1.0
dense,10,4000,200,80,0.34094618144048716,0.5839996337890625,0.26136288303846966,0.6045212698628984,0.2667973817292154,0.5499753708952364,0.35499136137661336,0.56787109375,0.025628461989430883,0.008198595393717503,71,0.03958952721143117,0.014045179936126195,1.0,-0.0795832984020175,0.0,-0.07414879971127175,0.0,-0.0161285400390625,1.0,0.020521636073835947,1.0
dense,10,4000,200,81,0.34094618144048716,0.5839996337890625,0.330778463021775,0.6431404602949629,0.31292951197523117,0.5850617935266756,0.3947012982885537,0.5753173828125,0.02707541087186919,0.008582354349165053,64,0.03675154635956136,0.05375511684806655,0.0,-0.010167718418712168,1.0,-0.028016669465255994,1.0,-0.0086822509765625,1.0,0.05914082650590036,1.0
dense,10,4000,200,82,0.34094618144048716,0.5839996337890625,0.3545074761727612,0.7590379205379102,0.36692442949617526,0.5387074433586095,0.4395743006475948,0.6121826171875,0.025918517091992936,0.00845100563325443,60,0.034194669923961786,0.09862811920710762,0.0,0.01356129473227402,1.0,0.025978248055688102,1.0,0.0281829833984375,1.0,0.1750382867488477,0.0
dense,10,4000,200,83,0.34094618144048716,0.5839996337890625,0.34290603099946304,0.6047922952961323,0.36836670486541645,0.5986856061160043,0.44201750918271165,0.5916748046875,0.02662939575219779,0.008824073369656332,62,0.032363708712435324,0.10107132774222449,0.0,0.001959849558975879,1.0,0.02742052342492929,1.0,0.0076751708984375,1.0,0.02079266150706982,1.0
dense,10,4000,200,84,0.34094618144048716,0.5839996337890625,0.3259221682653013,0.6777485844130445,0.30865152846298893,0.5633056166282471,0.39255021030469506,0.6173095703125,0.02636748817946637,0.007568385158628457,67,0.03970801159811605,0.051604028864207896,1.0,-0.015024013175185869,1.0,-0.03229465297749823,1.0,0.0333099365234375,1.0,0.09374895062398203,0.0
dense,10,4000,200,85,0.34094618144048716,0.5839996337890625,0.3108245620004126,0.6722575104773478,0.306999263675647,0.5487499931156851,0.3868308770521971,0.5699462890625,0.025154540566447482,0.008182541875324426,72,0.03716969278065493,0.045884695611709936,1.0,-0.030121619440074576,1.0,-0.03394691776484016,1.0,-0.0140533447265625,1.0,0.08825787668828533,0.0
dense,10,4000,200,86,0.34094618144048716,0.5839996337890625,0.3196138720064929,0.6346803271446764,0.3275236837029325,0.5694658681969103,0.40016149652212085,0.5965576171875,0.025572958501956546,0.008585871962982779,61,0.0319321155054031,0.05921531508163369,0.0,-0.02133230943399428,1.0,-0.013422497737554662,1.0,0.0125579833984375,1.0,0.05068069335561387,1.0
dense,10,4000,200,87,0.34094618144048716,0.5839996337890625,0.33445246333715395,0.7276538628890507,0.3151991894439403,0.5393067150247863,0.3938490291637791,0.5924072265625,0.026758430474034013,0.008200231072204717,60,0.035499286790206516,0.05290284772329196,0.0,-0.0064937181033332125,1.0,-0.025746991996546842,1.0,0.0084075927734375,1.0,0.14365422909998815,0.0
dense,10,4000,200,88,0.34094618144048716,0.5839996337890625,0.306794589417472,0.6508455968814558,0.3246285700964249,0.6143479763235903,0.39709782053536036,0.5762939453125,0.025145611281367598,0.008392986553767313,59,0.032390280920899135,0.056151639094873196,0.0,-0.034151592023015154,1.0,-0.01631761134406229,1.0,-0.0077056884765625,1.0,0.06684596309239332,0.0
dense,10,4000,200,89,0.34094618144048716,0.5839996337890625,0.3513345315527807,0.6570452320069081,0.35340393798629105,0.5526943537780391,0.4268558844687147,0.59228515625,0.02660215413650041,0.008810123256050177,76,0.03646202614049821,0.08590970302822754,0.0,0.010388350112293554,1.0,0.012457756545803889,1.0,0.0082855224609375,1.0,0.07304559821784562,0.0
dense,10,4000,200,90,0.34094618144048716,0.5839996337890625,0.3441094154269321,0.5970963585704949,0.3084283021363434,0.6174362414855143,0.39253327367766644,0.59423828125,0.02572914215289389,0.008304591666495078,77,0.03848751385353409,0.05158709223717928,0.0,0.0031632339864449133,1.0,-0.03251787930414374,1.0,0.0102386474609375,1.0,0.013096724781432423,1.0
dense,10,4000,200,91,0.34094618144048716,0.5839996337890625,0.37764497460402796,0.7235412042043221,0.3655348332304099,0.5677357981607425,0.4461002751188577,0.63037109375,0.027378067906210297,0.007948433526291907,65,0.03916077938550072,0.10515409367837053,0.0,0.0366987931635408,1.0,0.024588651789922755,1.0,0.0463714599609375,1.0,0.1395415704152596,0.0
dense,10,4000,200,92,0.34094618144048716,0.5839996337890625,0.381707711243603,0.6651568521116635,0.3429769808110553,0.599010867212165,0.416222161414944,0.5992431640625,0.026572577430360792,0.008531667981678924,67,0.03465759452614647,0.07527597997445684,0.0,0.040761529803115815,1.0,0.0020307993705681593,1.0,0.0152435302734375,1.0,0.08115721832260103,0.0
dense,10,4000,200,93,0.34094618144048716,0.5839996337890625,0.3319472294774468,0.5821718704790882,0.33921988859386254,0.599608674989803,0.4085867262333984,0.573486328125,0.02554537303032692,0.00841788855142958,44,0.023409102521060116,0.06764054479291126,0.0,-0.008998951963040347,1.0,-0.001726292846624622,1.0,-0.0105133056640625,1.0,-0.0018277633099742507,1.0
dense,10,4000,200,94,0.34094618144048716,0.5839996337890625,0.3927227547988249,0.61620253702168,0.3775906585629052,0.6335423723768491,0.4533493095571852,0.6058349609375,0.0263382487967651,0.009121065023871604,74,0.03402332437525755,0.11240312811669806,0.0,0.05177657335833774,0.0,0.03664447712241803,1.0,0.0218353271484375,1.0,0.03220290323261754,1.0
dense,10,4000,200,95,0.34094618144048716,0.5839996337890625,0.365250725568917,0.5157987833051649,0.3608687606598195,0.5423505832128651,0.4249634023389331,0.5908203125,0.025815548944490993,0.008501594780551557,69,0.036209220637015795,0.08401722089844593,0.0,0.02430454412842986,1.0,0.019922579219332326,1.0,0.0068206787109375,1.0,-0.06820085048389757,1.0
dense,10,4000,200,96,0.34094618144048716,0.5839996337890625,0.3536878651304267,0.5008743650806511,0.33260982635882425,0.5457080407118355,0.4113636101793622,0.5972900390625,0.024651939815115636,0.007938570099957085,74,0.03650375835699159,0.07041742873887502,0.0,0.012741683689939554,1.0,-0.008336355081662916,1.0,0.0132904052734375,1.0,-0.08312526870841142,0.0
dense,10,4000,200,97,0.34094618144048716,0.5839996337890625,0.3637921028690934,0.698020287643726,0.32250441978865124,0.5192101385910146,0.40191719145680016,0.5723876953125,0.02425453817484547,0.007945716305974999,80,0.037569974334838684,0.060971010016313,0.0,0.022845921428606253,1.0,-0.01844176165183592,1.0,-0.0116119384765625,1.0,0.11402065385466353,0.0
dense,10,4000,200,98,0.34094618144048716,0.5839996337890625,0.3768782284807734,0.6903256683923669,0.36837181367200017,0.6845967888213987,0.44283287903939716,0.607421875,0.026618686156283888,0.009163792673423298,54,0.029311857163782713,0.10188669759891,0.0,0.03593204704028624,1.0,0.02742563223151301,1.0,0.0234222412109375,1.0,0.10632603460330436,0.0
dense,10,4000,200,99,0.34094618144048716,0.5839996337890625,0.3639799906726049,0.6202188586710772,0.36121537161494477,0.5452389247263484,0.4358308489604018,0.604736328125,0.026533195839436863,0.008342342905071706,62,0.03365460993191176,0.09488466751991464,0.0,0.02303380923211773,1.0,0.020269190174457608,1.0,0.0207366943359375,1.0,0.03621922488201468,1.0
dense,10,4000,200,100,0.34094618144048716,0.5839996337890625,0.37202374823571016,0.6729722087247435,0.33588902756150096,0.5823083715195163,0.40974860012885017,0.5799560546875,0.024502568713745187,0.00869566281079646,81,0.038157803706005994,0.06880241868836301,0.0,0.031077566795223,1.0,-0.005057153878986198,1.0,-0.0040435791015625,1.0,0.088972574935681,0.0
dense,10,4000,200,101,0.34094618144048716,0.5839996337890625,0.40447505703596054,0.5753138074253914,0.36623721336009585,0.5768387228291136,0.4443008468894317,0.60791015625,0.02705247221092657,0.008544094849841482,69,0.03853295925719942,0.10335466544894456,0.0,0.06352887559547338,0.0,0.025291031919608686,1.0,0.0239105224609375,1.0,-0.0086858263636711,1.0
dense,10,4000,200,102,0.34094618144048716,0.5839996337890625,0.3501459174778375,0.5359616057571487,0.3340183401273037,0.5726311855743526,0.4057805316915775,0.5792236328125,0.02625577547854023,0.008324216386453654,61,0.03390454943949293,0.06483435025109036,0.0,0.009199736037350359,1.0,-0.006927841313183469,1.0,-0.0047760009765625,1.0,-0.048038028031913815,1.0
dense,10,4000,200,103,0.34094618144048716,0.5839996337890625,0.3589920594553566,0.6272645640460597,0.33532336768242665,0.5415350439969749,0.41227062509013,0.5894775390625,0.025192656631417603,0.008279555205861041,67,0.034347902384590276,0.07132444364964285,0.0,0.018045878014869454,1.0,-0.0056228137580605075,1.0,0.0054779052734375,1.0,0.04326493025699718,1.0
dense,10,4000,200,104,0.34094618144048716,0.5839996337890625,0.3507911617902694,0.6208623021446088,0.33228154080050043,0.5572187956443141,0.4083971055472355,0.5748291015625,0.026070564393430147,0.00860280551263302,58,0.029523882291789816,0.06745092410674836,0.0,0.009844980349782262,1.0,-0.008664640639986732,1.0,-0.0091705322265625,1.0,0.0368626683555463,1.0
dense,10,4000,200,105,0.34094618144048716,0.5839996337890625,0.36834680746137005,0.7419338278351251,0.36610906623316397,0.6011848658411877,0.4368422010977824,0.615966796875,0.02541738482388948,0.008640997455904527,62,0.030194404365241904,0.09589601965729522,0.0,0.02740062602088289,1.0,0.02516288479267681,1.0,0.0319671630859375,1.0,0.15793419404606257,0.0
dense,10,4000,200,106,0.34094618144048716,0.5839996337890625,0.32418743018509855,0.6155011978776751,0.31258979849443536,0.5614060520971501,0.3874721308683627,0.580322265625,0.024509424393297848,0.008532675423057034,81,0.03946646124590282,0.046525949427875524,1.0,-0.016758751255388615,1.0,-0.028356382946051806,1.0,-0.0036773681640625,1.0,0.0315015640886126,1.0
dense,10,4000,200,107,0.34094618144048716,0.5839996337890625,0.356258141289305,0.6747487274487926,0.3428511043529735,0.5812704241138437,0.41549444464388263,0.5738525390625,0.02533493077272548,0.008750234074101337,57,0.0318371831332596,0.07454826320339547,0.0,0.015311959848817835,1.0,0.0019049229124863398,1.0,-0.0101470947265625,1.0,0.09074909365973005,0.0
dense,10,4000,200,108,0.34094618144048716,0.5839996337890625,0.36839114011718743,0.5813556365179634,0.3521795421723389,0.6378441633397313,0.43254974993929296,0.624755859375,0.027647587048860733,0.008336466752923048,75,0.03813768383089172,0.0916035684988058,0.0,0.02744495867670027,1.0,0.011233360731851716,1.0,0.0407562255859375,1.0,-0.0026439972710990967,1.0
dense,10,4000,200,109,0.34094618144048716,0.5839996337890625,0.33296394118911626,0.6308876240584627,0.34542812728083294,0.5801738249181436,0.41292762513698766,0.560791015625,0.02549999811358438,0.008966613728355256,61,0.029461583962065635,0.0719814436965005,0.0,-0.007982240251370898,1.0,0.00448194584034578,1.0,-0.0232086181640625,1.0,0.04688799026940016,1.0
dense,10,4000,200,110,0.34094618144048716,0.5839996337890625,0.3582691368375917,0.6875280425811602,0.3294795018209028,0.5526283844220259,0.41025363777924684,0.6163330078125,0.026887094168998208,0.008181064965410852,76,0.038245327625005245,0.06930745633875968,0.0,0.017322955397104545,1.0,-0.011466679619584363,1.0,0.0323333740234375,1.0,0.10352840879209768,0.0
dense,10,4000,200,111,0.34094618144048716,0.5839996337890625,0.38948668761075805,0.5313449542365747,0.3542593956721294,0.5535073158160261,0.4247789801675863,0.5897216796875,0.025902514550001036,0.00893190087633461,61,0.029000880890073112,0.08383279872709914,0.0,0.04854050617027089,1.0,0.013313214231642223,1.0,0.0057220458984375,1.0,-0.052654679552487815,1.0
dense,10,4000,200,112,0.34094618144048716,0.5839996337890625,0.32476885565705926,0.6518256026531497,0.3106999659271116,0.6071224530788134,0.38091247116413574,0.572021484375,0.0248678690458098,0.008471661972584789,60,0.033511304633116926,0.039966289723648574,1.0,-0.0161773257834279,1.0,-0.030246215513375585,1.0,-0.0119781494140625,1.0,0.0678259688640872,0.0
dense,10,4000,200,113,0.34094618144048716,0.5839996337890625,0.3254380126822435,0.5968819801833716,0.3061815542763521,0.5546022118096875,0.38029220983051565,0.5660400390625,0.025152907540688198,0.00821488450320347,46,0.029772343882558037,0.03934602839002849,1.0,-0.015508168758243679,1.0,-0.03476462716413509,1.0,-0.0179595947265625,1.0,0.012882346394309074,1.0
dense,10,4000,200,114,0.34094618144048716,0.5839996337890625,0.3188711102050888,0.6113462053674078,0.3131414695286444,0.5235875902707707,0.37715232080295086,0.55078125,0.024374430025077214,0.008600336121271786,54,0.027775663223614785,0.036206139362463696,1.0,-0.02207507123539837,1.0,-0.02780471191184275,1.0,-0.0332183837890625,1.0,0.027346571578345302,1.0
dense,10,4000,200,115,0.34094618144048716,0.5839996337890625,0.3847423813934639,0.5870968169125254,0.3716577680538054,0.6144258600420872,0.44319472043678276,0.5904541015625,0.025872315421604345,0.009098473150003769,65,0.03090277379645184,0.1022485389962956,0.0,0.04379619995297673,1.0,0.030711586613318242,1.0,0.0064544677734375,1.0,0.0030971831234628544,1.0
dense,10,4000,200,116,0.34094618144048716,0.5839996337890625,0.34418905922218684,0.5810546875,0.3244302680885554,0.5373044240091018,0.3963221749919905,0.5850830078125,0.024495934593778242,0.008399950062840427,79,0.03697291313106202,0.055375993551503355,0.0,0.0032428777816996823,1.0,-0.016515913351931755,1.0,0.0010833740234375,1.0,-0.0029449462890625,1.0
dense,10,4000,200,117,0.34094618144048716,0.5839996337890625,0.3297953890779816,0.5470032629824959,0.33336834178213537,0.5513230759512318,0.40891100826947524,0.57373046875,0.02554466348543655,0.008806922687361175,79,0.03859600623467732,0.06796482682898808,0.0,-0.011150792362505546,1.0,-0.007577839658351793,1.0,-0.0102691650390625,1.0,-0.03699637080656659,1.0
dense,10,4000,200,118,0.34094618144048716,0.5839996337890625,0.33047654857515074,0.6047885760637528,0.3189978424161396,0.5147042115946047,0.3913096249371121,0.5653076171875,0.02479195211677797,0.008119495633377547,62,0.035834792602893815,0.050363443496624916,0.0,-0.01046963286533642,1.0,-0.021948339024347563,1.0,-0.0186920166015625,1.0,0.020788942274690303,1.0
dense,10,4000,200,119,0.34094618144048716,0.5839996337890625,0.36958385069559196,0.5682610036798525,0.3418398675048368,0.6049253789974744,0.4160541947392368,0.583740234375,0.027029390787190924,0.008426526592036658,59,0.035713335491396006,0.07510801329874967,0.0,0.028637669255104803,1.0,0.0008936860643496414,1.0,-0.0002593994140625,1.0,-0.01573863010920995,1.0
dense,10,4000,200,120,0.34094618144048716,0.5839996337890625,0.3825767369847445,0.6276653295456691,0.36436919792907324,0.5909155340507589,0.42855533725802436,0.588623046875,0.024585624145892028,0.008982460803384766,54,0.028249184804507704,0.0876091558175372,0.0,0.04163055554425732,1.0,0.02342301648858608,1.0,0.0046234130859375,1.0,0.043665695756606615,1.0
dense,10,4000,200,121,0.34094618144048716,0.5839996337890625,0.3350497677226754,0.7170606594847074,0.3395274251359042,0.563879915656955,0.4180190010969559,0.6046142578125,0.027230568269684768,0.008237144660983969,62,0.035376861563821936,0.07707281965646873,0.0,-0.005896413717811744,1.0,-0.0014187563045829354,1.0,0.0206146240234375,1.0,0.13306102569564493,0.0
dense,10,4000,200,122,0.34094618144048716,0.5839996337890625,0.33852319269123277,0.6201324142410285,0.3165319584400237,0.5626069081240912,0.39299948626789705,0.5650634765625,0.02536412952927566,0.008284632988490184,60,0.032060484209616824,0.052053304827409885,0.0,-0.0024229887492543956,1.0,-0.024414223000463475,1.0,-0.0189361572265625,1.0,0.036132780451965996,1.0
dense,10,4000,200,123,0.34094618144048716,0.5839996337890625,0.3442249819360067,0.5923128464633013,0.3362397319865184,0.5714479934999311,0.4080278044880417,0.572021484375,0.026113363861882847,0.008889753946946173,62,0.03136231085897166,0.06708162304755455,0.0,0.0032788004955195404,1.0,-0.004706449453968753,1.0,-0.0119781494140625,1.0,0.00831321267423879,1.0
dense,10,4000,200,124,0.34094618144048716,0.5839996337890625,0.3151009160024405,0.6203986825064824,0.31343659078067115,0.6250919619253359,0.3917563334323446,0.5694580078125,0.024160232898822322,0.008615565338397647,82,0.043349001512719726,0.050810151991857455,0.0,-0.02584526543804666,1.0,-0.027509590659816008,1.0,-0.0145416259765625,1.0,0.036399048717419946,1.0
dense,10,4000,200,125,0.34094618144048716,0.5839996337890625,0.37676075564820694,0.6756427360042299,0.36775338671790125,0.5446739204240926,0.4336059725757695,0.6036376953125,0.026420208624895507,0.008160403878247378,61,0.03465905053318893,0.09265979113528233,0.0,0.035814574207719774,1.0,0.026807205277414092,1.0,0.0196380615234375,1.0,0.09164310221516736,0.0
dense,10,4000,200,126,0.34094618144048716,0.5839996337890625,0.34377684274880393,0.6788413284874203,0.34674644850404945,0.504290001500554,0.41441623474077627,0.59912109375,0.025441047805455554,0.007890380533246331,60,0.03302571417265003,0.0734700533002891,0.0,0.002830661308316773,1.0,0.005800267063562292,1.0,0.0151214599609375,1.0,0.09484169469835779,0.0
dense,10,4000,200,127,0.34094618144048716,0.5839996337890625,0.41607622706648084,0.686600295375187,0.40365730014097456,0.6929912410624925,0.46846624690772837,0.59716796875,0.026385848784264098,0.009379438347778832,62,0.02819755925426601,0.1275200654672412,0.0,0.07513004562599368,0.0,0.0627111187004874,0.0,0.0131683349609375,1.0,0.10260066158612446,0.0
dense,10,4000,200,128,0.34094618144048716,0.5839996337890625,0.3202498651151315,0.5636921592330958,0.3136760568813999,0.5458430860190496,0.3928196176641399,0.5758056640625,0.026140376159220425,0.008531875378123983,65,0.03422716437115839,0.05187343622365276,0.0,-0.02069631632535568,1.0,-0.027270124559087283,1.0,-0.0081939697265625,1.0,-0.02030747455596671,1.0
dense,10,4000,200,129,0.34094618144048716,0.5839996337890625,0.35388810272186483,0.6021539793292262,0.33465016997508384,0.5796901329646064,0.4014473895548819,0.5789794921875,0.02446557290756055,0.008376944918074045,61,0.032001771979237294,0.060501208114394744,0.0,0.012941921281377666,1.0,-0.006296011465403317,1.0,-0.0050201416015625,1.0,0.018154345540163708,1.0
dense,10,4000,200,130,0.34094618144048716,0.5839996337890625,0.3570809764275848,0.6287476719122331,0.3388349629704217,0.5412950472585344,0.4111154404387376,0.5775146484375,0.02542965336577951,0.008295296047885339,60,0.032168829077916475,0.07016925899825044,0.0,0.016134794987097634,1.0,-0.002111218470065457,1.0,-0.0064849853515625,1.0,0.04474803812317063,1.0
dense,10,4000,200,131,0.34094618144048716,0.5839996337890625,0.3401293115319961,0.6459654218310178,0.34376647059429644,0.5540104562120304,0.4023878623785362,0.57763671875,0.02437886949305256,0.008536796052016066,49,0.026684684495981922,0.061441680938049026,0.0,-0.000816869908491058,1.0,0.0028202891538092745,1.0,-0.0063629150390625,1.0,0.061965788041955294,0.0
dense,10,4000,200,132,0.34094618144048716,0.5839996337890625,0.3209199887105007,0.5508405386998956,0.31798149167780276,0.5705427244685052,0.3854695159080026,0.5482177734375,0.024063132270611236,0.008616177984053876,69,0.03495796298624299,0.04452333446751544,1.0,-0.02002619272998646,1.0,-0.022964689762684398,1.0,-0.0357818603515625,1.0,-0.03315909508916692,1.0
dense,10,4000,200,133,0.34094618144048716,0.5839996337890625,0.4376221179392849,0.6130063875251135,0.43469895530064323,0.6568828305506694,0.4912122881405944,0.61376953125,0.02566454957375117,0.009628753000382401,40,0.020819486702327427,0.15026610670010726,0.0,0.09667593649879774,0.0,0.09375277386015607,0.0,0.0297698974609375,1.0,0.029006753736050994,1.0
dense,10,4000,200,134,0.34094618144048716,0.5839996337890625,0.38321642853138604,0.6743770562356606,0.36553976670980476,0.5957080037349244,0.4350992847153856,0.5733642578125,0.02528375512973038,0.008865254662083656,61,0.030257811708714274,0.09415310327489845,0.0,0.04227024709089888,1.0,0.024593585269317597,1.0,-0.0106353759765625,1.0,0.09037742244659808,0.0
dense,10,4000,200,135,0.34094618144048716,0.5839996337890625,0.3445488727162017,0.5884098772209997,0.33274407663605343,0.6212471266661843,0.40822126333050135,0.5877685546875,0.025974165665774675,0.009067687852665344,81,0.03599298745368161,0.06727508189001419,0.0,0.0036026912757145535,1.0,-0.00820210480443373,1.0,0.0037689208984375,1.0,0.004410243431937189,1.0
dense,10,4000,200,136,0.34094618144048716,0.5839996337890625,0.34921044378683064,0.6460658733794731,0.3405960571105571,0.5768197641038783,0.40974161464110076,0.5966796875,0.02631488959857829,0.008485219857632051,44,0.02693096136552276,0.0687954332006136,0.0,0.008264262346343476,1.0,-0.00035012432993003495,1.0,0.0126800537109375,1.0,0.06206623959041058,0.0
dense,10,4000,200,137,0.34094618144048716,0.5839996337890625,0.4184751081089094,0.6576154831276652,0.38853680762548876,0.5670739631548424,0.46752135214392043,0.6353759765625,0.026883307532317012,0.008410151505342888,51,0.029034696673555658,0.12657517070343327,0.0,0.07752892666842226,0.0,0.047590626185001594,1.0,0.0513763427734375,1.0,0.07361584933860266,0.0
dense,10,4000,200,138,0.34094618144048716,0.5839996337890625,0.4037373167399574,0.7764944330357008,0.38291630336908355,0.6423948080641168,0.4639652603039929,0.6339111328125,0.028685946635023718,0.008529992129668673,56,0.030861937101227522,0.12301907886350572,0.0,0.06279113529947022,0.0,0.04197012192859639,1.0,0.0499114990234375,1.0,0.19249479924663826,0.0
dense,10,4000,200,139,0.34094618144048716,0.5839996337890625,0.39345763316099375,0.6025519420385597,0.3865011847727903,0.6170909149596915,0.4576585523152638,0.6204833984375,0.026093824974594462,0.008889938467886977,74,0.033114046595369054,0.11671237087477665,0.0,0.052511451720506586,0.0,0.04555500333230311,1.0,0.0364837646484375,1.0,0.018552308249497163,1.0
dense,10,4000,200,140,0.34094618144048716,0.5839996337890625,0.3728237486816506,0.6850315718424438,0.3367126987318333,0.5113001332337024,0.4095167914830539,0.610595703125,0.02718766525101776,0.007890464079533619,50,0.032296716138173316,0.06857061004256676,0.0,0.03187756724116342,1.0,-0.0042334827086538684,1.0,0.0265960693359375,1.0,0.10103193805338129,0.0
dense,10,4000,200,141,0.34094618144048716,0.5839996337890625,0.36724956886043686,0.5863643706618884,0.38025909413046105,0.6259218267881005,0.44710495913547205,0.5867919921875,0.024379462291250466,0.00903161889083764,79,0.03339936810053332,0.10615877769498488,0.0,0.026303387419949698,1.0,0.03931291268997389,1.0,0.0027923583984375,1.0,0.002364736872825901,1.0
dense,10,4000,200,142,0.34094618144048716,0.5839996337890625,0.37368777991565716,0.6417196648276697,0.3385098325533429,0.5588079427651265,0.4181690466951098,0.61572265625,0.026810553398885224,0.00798256731682808,69,0.039274492070144905,0.07722286525462263,0.0,0.03274159847517,1.0,-0.0024363488871442796,1.0,0.0317230224609375,1.0,0.057720031038607233,1.0
