label,n,K,dim,W_hat,W_se,V_hat,V_se,h_rmse,eps_band,n_band,rep,W_true,V_true,dgp,feat_q,gamma,W_dev,V_dev,n_varV,W_cover,V_cover
A_dense_d10_n1000_K200,1000,200,10,0.5687310540296611,0.047458821847797726,0.50537109375,0.05439960057959664,1.418598565921646,0.015377052225426102,92,117,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.2277848725891739,-0.0786285400390625,2.9593165432196513,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.699736566809958,0.05281032411806241,0.5460205078125,0.03400678247932223,1.4599775005893085,0.016308005885839024,70,118,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.35879038536947083,-0.0379791259765625,1.1564612545959372,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6773379890876927,0.05245480875780511,0.5458984375,0.03323250086935482,1.357929401364855,0.015123477509681698,56,119,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.33639180764720555,-0.0381011962890625,1.104399114031669,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.653839847495107,0.052151718352675486,0.52685546875,0.03421514934030547,1.4538473073774434,0.015943790551974934,67,120,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3128936660546199,-0.0571441650390625,1.170676444379406,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6267563663580178,0.04885012162083773,0.5308837890625,0.036000220943456625,1.4401861173963193,0.015071365289824577,83,121,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.28581018491753063,-0.0531158447265625,1.296015907977693,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6607774366580854,0.054143819529069256,0.5533447265625,0.039614610304663,1.428127861073537,0.015096353001965839,75,122,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.31983125521759825,-0.0306549072265625,1.5693173495903117,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6006640247147622,0.04879564190307843,0.5233154296875,0.04104807079492986,1.4960256757327497,0.015535211796505024,73,123,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.25971784327427505,-0.0606842041015625,1.6849441159855734,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6455252765872994,0.053145804022012695,0.52685546875,0.03702907528080403,1.4601728703658625,0.01559581413308006,79,124,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.30457909514681225,-0.0571441650390625,1.371152416151452,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6786693704812191,0.05089118844795362,0.5115966796875,0.034915911623374055,1.4908298655218162,0.016376494239974084,65,125,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.33772318904073195,-0.0724029541015625,1.2191208844912673,0.0,0.0
A_dense_d10_n1000_K200,1000,200,10,0.6286003789507297,0.053429872326538105,0.5404052734375,0.03567380816674696,1.3363679920486682,0.014651360801148679,61,126,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.28765419751024257,-0.0435943603515625,1.2726205891178621,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6945104437314454,0.056081170864649206,0.5859375,0.04923855466603803,1.263555944470586,0.013816760097767918,82,127,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3535642622909583,0.0019378662109375,2.4244352656004153,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.5845244786845096,0.04912478503144956,0.5006103515625,0.03448362116622566,1.3976006304145427,0.01515866100980534,59,128,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.24357829724402247,-0.0833892822265625,1.189120128735766,0.0,0.0
A_dense_d10_n1000_K200,1000,200,10,0.6866209370347742,0.05477505261457882,0.536865234375,0.036682314092709147,1.3702597817273452,0.015446897410615232,59,129,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.34567475559428706,-0.0471343994140625,1.345592167196168,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.5707178799667901,0.04275652159218619,0.4796142578125,0.03498263334108742,1.5821887746504018,0.016606705320238425,65,130,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.22977169852630297,-0.1043853759765625,1.2237846354769613,0.0,0.0
A_dense_d10_n1000_K200,1000,200,10,0.6684331089948194,0.05362286650516216,0.562744140625,0.042722559655905414,1.3139810415308948,0.014584084268845929,69,131,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3274869275543323,-0.0212554931640625,1.825217103552397,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6193367483467787,0.05311410027162552,0.5430908203125,0.0341646727047542,1.4829759991233233,0.01640561064743357,64,132,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.2783905669062915,-0.0409088134765625,1.1672248610229765,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6735800931467838,0.054353282520596714,0.5093994140625,0.0346504472318382,1.643839336970628,0.01731781633104661,78,133,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.33263391170629664,-0.0746002197265625,1.200653493366404,0.0,0.0
A_dense_d10_n1000_K200,1000,200,10,0.7418404676324151,0.055717560351340886,0.57177734375,0.04068858789985822,1.431091645264196,0.015747813350153142,74,134,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.4008942861919279,-0.0122222900390625,1.6555611852844887,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6698974142203559,0.052798237025586406,0.5684814453125,0.028350284768915577,1.4213742431448397,0.014782893758604001,49,135,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3289512327798687,-0.0155181884765625,0.8037386464786066,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.622336641284268,0.05399139223334591,0.5465087890625,0.045292766082877994,1.3660663690968575,0.014239529803875843,69,136,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.28139045984378086,-0.0374908447265625,2.0514346594383035,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6357800113481412,0.05157211772828404,0.512939453125,0.04078603457922607,1.52310935353394,0.01646783784871446,81,137,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.29483382990765405,-0.0710601806640625,1.6635006166978246,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6386719520903184,0.045855520220053084,0.4925537109375,0.03545514325567335,1.4835349846106984,0.01635625217902462,73,138,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.2977257706498312,-0.0914459228515625,1.2570671832803195,0.0,0.0
A_dense_d10_n1000_K200,1000,200,10,0.7838026035820584,0.05051369789862189,0.5811767578125,0.033265421242313485,1.4778655059999142,0.015919205786161485,59,139,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.4428564221415713,-0.0028228759765625,1.1065882504285613,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6722551777339414,0.053763895738524484,0.568359375,0.039609127443987396,1.3820927522587616,0.014821816771076612,74,140,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3313089962934542,-0.0156402587890625,1.5688829768740356,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6031845006155264,0.05162959853990119,0.554443359375,0.04800579146828568,1.2064373661836705,0.013268173175544112,68,141,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.26223831917503926,-0.0295562744140625,2.30455601449653,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6798366761743411,0.048699692803916166,0.5625,0.032468829858490075,1.3630700827795328,0.015581237638586114,48,142,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3388904947338539,-0.0214996337890625,1.0542249123795766,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6433591607588702,0.05503157276882763,0.53759765625,0.0402459418764311,1.431736921717412,0.01594978341359833,73,143,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.30241297931838307,-0.0464019775390625,1.6197358375210704,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6562282646053699,0.05815056131609825,0.535888671875,0.03731602684620765,1.42329426677634,0.01559628850714373,65,144,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3152820831648827,-0.0481109619140625,1.3924858595868899,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.5953991030958583,0.052980675300178075,0.5108642578125,0.03494396460560383,1.508680643881554,0.016053384654653013,73,145,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.25445292165537114,-0.0731353759765625,1.2210806623576935,0.0,0.0
A_dense_d10_n1000_K200,1000,200,10,0.75297790894143,0.05925184090583658,0.5677490234375,0.03492203896540133,1.6210710362286087,0.0171431291160491,69,146,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.41203172750094286,-0.0162506103515625,1.2195488055010089,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6060314348880721,0.048744244637256885,0.5096435546875,0.03681714343807483,1.410498155260961,0.015204343668234007,82,147,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.26508525344758493,-0.0743560791015625,1.3555020509397764,0.0,0.0
A_dense_d10_n1000_K200,1000,200,10,0.6452541146526394,0.056657531938681664,0.5498046875,0.030794465045259477,1.460752588044619,0.01583062623862725,48,148,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3043079332121522,-0.0341949462890625,0.9482990774237078,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7112238434395359,0.057636735653117575,0.539794921875,0.03431783984514941,1.49206263517027,0.016451942320775844,71,149,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.37027766199904877,-0.0442047119140625,1.1777141316373245,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7534117881960533,0.05509042271444773,0.583984375,0.03472154608722932,1.5560549912116641,0.016535439837234097,66,150,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.4124656067555661,-1.52587890625e-05,1.2055857626875897,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.622634656869752,0.053896338249215,0.5128173828125,0.04134573111960022,1.3521948565445026,0.015006228615254915,63,151,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.2816884754292648,-0.0711822509765625,1.7094694818142784,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.681982242583965,0.05419012103031925,0.544921875,0.0344867883634109,1.3371406897220108,0.015473029035006443,57,152,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.34103606114347784,-0.0390777587890625,1.1893385716226936,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.5919243325696921,0.050724443837115954,0.521728515625,0.03407081516033811,1.3100162979661893,0.014447094373224906,61,153,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.25097815112920496,-0.0622711181640625,1.160820445689925,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6947684968653515,0.04974939621321465,0.561279296875,0.04030354783717947,1.4501105052481689,0.0156693316936055,72,154,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3538223154248643,-0.0227203369140625,1.6243759682638137,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.787245132928845,0.061901338909953633,0.5799560546875,0.03825182760765342,1.520407390583376,0.016769022807931813,68,155,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.44629895148835785,-0.0040435791015625,1.4632023153256366,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6559933916821524,0.052098138752249064,0.5343017578125,0.03661736435781392,1.4182028474158357,0.015332266507973164,60,156,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.31504721024166527,-0.0496978759765625,1.3408313725129009,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7256573323956076,0.05991038760192506,0.5540771484375,0.036413918511854625,1.483971180136318,0.015509814394104378,67,157,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.38471115095512043,-0.0299224853515625,1.3259734613879888,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6802014021009559,0.055403498376458894,0.5726318359375,0.03243303229614247,1.353468161917859,0.014696857952370173,61,158,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.33925522066046876,-0.0113677978515625,1.0519015839226207,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7365821174347457,0.05228911741191995,0.5806884765625,0.038348986520109866,1.4052526944590793,0.01546933221792925,69,159,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3956359359942585,-0.0033111572265625,1.4706447671195684,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6145516352008475,0.0494924542041983,0.546630859375,0.03249788314569661,1.41758325517986,0.014933023628166658,64,160,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.2736054537603604,-0.0373687744140625,1.056112408951352,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7556519097874242,0.051407760153091495,0.5850830078125,0.03193901036775526,1.4708862601158224,0.0163812510627277,65,161,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.4147057283469371,0.0010833740234375,1.020100383271578,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6851167521691625,0.05597010609474389,0.56787109375,0.04239928667363117,1.3643795499831883,0.0153330248981306,69,162,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3441705707286753,-0.0161285400390625,1.797699510432758,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.5906677437340243,0.05247953301020925,0.5341796875,0.03462326805666344,1.3524779900921395,0.014447307569880255,62,163,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.24972156229353715,-0.0498199462890625,1.1987706909235707,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6356618008950512,0.04909622125890508,0.5384521484375,0.0491096168529021,1.4074624246671192,0.015355312411219653,84,164,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.29471561945456404,-0.0455474853515625,2.4117544674388456,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6366280683719173,0.05273434944942208,0.5472412109375,0.04017830863550018,1.3447865323993748,0.014722242996421844,73,165,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.29568188693143016,-0.0367584228515625,1.6142964848095085,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7092622659687379,0.054063179977632214,0.595458984375,0.045989171599576044,1.3235649559678129,0.014357005208975804,82,166,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3683160845282507,0.0114593505859375,2.1150039044152518,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6037295395360632,0.04780019510272554,0.5399169921875,0.037450114039032215,1.3764645897393581,0.014841623859543216,63,167,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.26278335809557607,-0.0440826416015625,1.4025110415365178,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7410785106949761,0.051730552282162064,0.5516357421875,0.0316105005687234,1.5108855562558536,0.017069170232358474,57,168,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.40013232925448894,-0.0323638916015625,0.9992237462052626,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7462866430389098,0.048417264527939034,0.5343017578125,0.03706073380239136,1.669261788373166,0.017856649436459843,88,169,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.40534046159842263,-0.0496978759765625,1.3734979899717135,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6832960415375533,0.05471008658435119,0.527099609375,0.040869945924263885,1.5336175085502812,0.016327411779517124,76,170,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.34234986009706614,-0.0569000244140625,1.6703524798522542,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6960182682576157,0.04927529457148376,0.5421142578125,0.03865627147730312,1.5533484349198963,0.016698721352056068,68,171,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.35507208681712854,-0.0418853759765625,1.4943073245269587,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6844185513764953,0.0537502336766447,0.5771484375,0.0379864615232226,1.3458006732977763,0.01414679629428241,66,172,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.34347236993600816,-0.0068511962890625,1.4429712590552712,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7435083310593784,0.04984026598339388,0.5535888671875,0.033310425548658776,1.5540082141138842,0.016722157911302084,73,173,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.40256214961889125,-0.0304107666015625,1.1095844502327394,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6418374425987194,0.05262850868992554,0.52783203125,0.03593907667303948,1.4135973333471306,0.01567017042335375,65,174,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3008912611582323,-0.0561676025390625,1.2916172321106103,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6555492747224891,0.05072756757096256,0.5540771484375,0.0393664188321978,1.370541280404726,0.014739212983696435,61,175,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.314603093282002,-0.0299224853515625,1.5497149316720173,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7020680898977568,0.05271466746386662,0.5732421875,0.03609640477425984,1.3146151032762756,0.014609579795521237,63,176,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.36112190845726966,-0.0107574462890625,1.3029504376272087,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.5664541830818618,0.05044239165223687,0.518310546875,0.04146093066503325,1.3228226800211573,0.014875880299889191,72,177,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.22550800164137463,-0.0656890869140625,1.7190087716106945,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7868236341872306,0.05391859199004941,0.5872802734375,0.03514225552423694,1.479109071968436,0.015413917987774712,61,178,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.4458774527467434,0.0032806396484375,1.234978123330762,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6679177974947473,0.053153485160591464,0.538818359375,0.03949031183176462,1.4105133125068197,0.015253269287620799,70,179,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3269716160542602,-0.0451812744140625,1.5594847285700089,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6415222482518407,0.05131699271999141,0.5321044921875,0.03943459277403179,1.3036351893351457,0.014885280738699453,73,180,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3005760668113535,-0.0518951416015625,1.5550871072537202,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.5914730682827951,0.04744012651462917,0.5107421875,0.035730003526527436,1.450755135571433,0.015655625874973336,69,181,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.25052688684230795,-0.0732574462890625,1.2766331520056629,0.0,0.0
A_dense_d10_n1000_K200,1000,200,10,0.6885546000402466,0.04762506795903825,0.5166015625,0.037778897230318,1.5630255695591726,0.017795234447102567,82,182,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.34760841859975944,-0.0673980712890625,1.427245075938929,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6457530342739316,0.049460801384376675,0.5172119140625,0.04437779321007674,1.5563076775644389,0.016995793533719498,95,183,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.30480685283344444,-0.0667877197265625,1.9693885301963334,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.8227354033329177,0.05571755506228791,0.5853271484375,0.032454391058417284,1.580864404717923,0.017047348556040905,61,184,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.48178922189243056,0.0013275146484375,1.0532874989726757,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6306480731430326,0.05105544738732846,0.529296875,0.03985121688989889,1.4026095681784683,0.015319476309953943,72,185,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.28970189170254546,-0.0547027587890625,1.5881194876057627,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6942324995027185,0.05337581714074676,0.5216064453125,0.03923715953682578,1.4787553171826942,0.016775224251094265,74,186,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3532863180622313,-0.0623931884765625,1.5395546885183182,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6885370238975659,0.0494499618477548,0.558837890625,0.04054178393927552,1.4391908415459143,0.015666582580531697,65,187,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3475908424570787,-0.0251617431640625,1.6436362449788986,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6146650917181242,0.04703571458097971,0.5113525390625,0.04713753890901501,1.3230414397702526,0.014754624235003911,85,188,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.27371891027763706,-0.0726470947265625,2.221947574398904,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6765402996287866,0.05668061999364844,0.5328369140625,0.035454602026076164,1.5317628248431991,0.015558026915502423,74,189,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.33559411818829943,-0.0511627197265625,1.2570288048274438,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6019199939546667,0.04644571311053057,0.5413818359375,0.039591132343163415,1.391826997778056,0.014953130332198727,68,190,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.2609738125141795,-0.0426177978515625,1.5674577602138804,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6919775534923693,0.05630022686099794,0.5831298828125,0.04091320054684842,1.3325385283258258,0.014436354127641863,71,191,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3510313720518822,-0.0008697509765625,1.6738899789866377,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7837227819822494,0.056498148677405616,0.6002197265625,0.040262428444397216,1.4919817070398353,0.015418057742089389,68,192,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.44277660054176227,0.0162200927734375,1.621063144240206,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.5862716682516382,0.04922568347320118,0.4979248046875,0.0435360109170697,1.4397213112766167,0.015417788906331845,69,193,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.24532548681115107,-0.0860748291015625,1.895384246571212,0.0,0.0
A_dense_d10_n1000_K200,1000,200,10,0.7952756771767473,0.05263734988195945,0.5712890625,0.036280876009408845,1.591189623013539,0.01725402941412751,75,194,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.45432949573626014,-0.0127105712890625,1.3163019640100984,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7767081059475877,0.05750037048436023,0.565185546875,0.03602481400335257,1.5354064321561667,0.01666077021128539,64,195,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.4357619245071005,-0.0188140869140625,1.2977872239761474,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.6544893899065807,0.053901438074278274,0.5545654296875,0.04294604674875693,1.3611253838001396,0.015293216810576287,67,196,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3135432084660935,-0.0294342041015625,1.844362931346416,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7862092510601897,0.04919363379229424,0.56494140625,0.03666326012806963,1.490494481716887,0.016842471613264454,70,197,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.4452630696197025,-0.0190582275390625,1.3441946432185001,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.576543139389041,0.05120582225235058,0.5177001953125,0.045869306479082626,1.482673642289865,0.01566281147229433,86,198,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.23559695794855384,-0.0662994384765625,2.1039932768720115,0.0,1.0
A_dense_d10_n1000_K200,1000,200,10,0.7134611863358163,0.04963654066505297,0.5438232421875,0.040223302128348404,1.4798015199608905,0.016196385419879465,70,199,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.3725150048953292,-0.0401763916015625,1.617914034108397,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.406034762602568,0.026271182404351095,0.600830078125,0.032678339292821,0.5220175738040076,0.008036218376154335,64,0,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.06508858116208083,0.0168304443359375,4.271495435746916,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.4046641118134671,0.027735481646251697,0.6173095703125,0.03517191142102007,0.5726542299852286,0.007771185521183352,54,1,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.06371793037297996,0.0333099365234375,4.948253412032329,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.4078980862250735,0.02761789999866684,0.6129150390625,0.04817893858292301,0.5420665160983839,0.007873559990522994,87,2,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.06695190478458635,0.0289154052734375,9.28484049190827,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.4383732714575158,0.02592759061531145,0.5889892578125,0.030601513933137373,0.6476835607090734,0.008962527935570725,64,3,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.09742709001702865,0.0049896240234375,3.745810620000003,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.37651378734226293,0.02463647923800829,0.54345703125,0.03336598234214587,0.5791731694014354,0.00873736453339671,70,4,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.03556760590177577,-0.0405426025390625,4.45315511062556,1.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.4116561399986518,0.024628946712004676,0.57275390625,0.03347176082384263,0.5585422366651037,0.008368444858329153,63,5,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.07070995855816464,-0.0112457275390625,4.481435090594105,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.42062859185018586,0.027468402129853513,0.598388671875,0.035363062985009464,0.5485420446519612,0.008464957409288118,62,6,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.0796824104096987,0.0143890380859375,5.002184894726986,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.42988651384146476,0.025388888099661833,0.6055908203125,0.03351101462830056,0.5039073526341069,0.008138786000966241,61,7,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.0889403324009776,0.0215911865234375,4.491952405672698,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.41467336187768367,0.025240382971110097,0.5775146484375,0.03446685074484138,0.589539414079459,0.008405260910065016,67,8,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.0737271804371965,-0.0064849853515625,4.751855201068692,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.40922663749428356,0.025968914342958435,0.58935546875,0.03366035442243578,0.5578682992361733,0.008289774312016615,60,9,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.0682804560537964,0.0053558349609375,4.532077839375967,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.4339338326151524,0.026621379731738757,0.597412109375,0.03478822329244444,0.5865023651447238,0.008793975491310455,68,10,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.09298765117466523,0.0134124755859375,4.840881919379894,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.4387281361326837,0.02702029712454537,0.6033935546875,0.02907926056417788,0.5877267740885412,0.008620628236106802,55,11,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.09778195469219653,0.0193939208984375,3.3824135798374035,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.4419352432584039,0.024712627562439356,0.5867919921875,0.028400933475700763,0.642777162092581,0.009470816385444714,60,12,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.10098906181791673,0.0027923583984375,3.226452089164721,0.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.36778523952171616,0.024204225210368732,0.5499267578125,0.03230586946420571,0.5677188060924678,0.008173934108247797,65,13,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.026839058081228995,-0.0340728759765625,4.174676807353196,1.0,1.0
A_dense_d10_n4000_K200,4000,200,10,0.4847797124614435,0.028282215931830217,0.63720703125,0.03463266471788018,0.6139667413002828,0.008777584051345272,66,14,0.34094618144048716,0.5839996337890625,dense,-1,3.0,0.14383353102095636,0.0532073974609375,4.7976858618444105,0.0,1.0
