cell,rep,W_true,V_true,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_loo,p_min,V_hat_dev,V_hat_cover,W_hat_dev,W_hat_cover,W_loo_dev,W_loo_cover
relu,134,0.33960013695911856,0.58599853515625,0.6025554777712584,0.4437722453288152,0.58642578125,0.027610459059048884,0.008849403829929875,68,0.0348003017189192,0.35919061479173786,0.18673839390805277,0.00042724609375,1.0,0.10417210836969665,0.0,0.019590477832619302,1.0
relu,135,0.33960013695911856,0.58599853515625,0.6085942825261524,0.378153157316129,0.5572509765625,0.02767484017018876,0.008238338828149899,70,0.03972414834316607,0.2975441717035223,0.1726033656187406,-0.02874755859375,1.0,0.038553020357010415,1.0,-0.04205596525559624,1.0
relu,136,0.33960013695911856,0.58599853515625,1.1405980155955482,0.40807970127264837,0.5831298828125,0.02760953051123321,0.012904575358152105,108,0.03165947251984478,0.3213660586947046,0.21519162636024958,-0.00286865234375,1.0,0.0684795643135298,0.0,-0.018234078264413978,1.0
relu,137,0.33960013695911856,0.58599853515625,0.7672720194893595,0.4656686859800191,0.5987548828125,0.028907931200080707,0.009729756063968397,70,0.03257575087621465,0.38572074991445726,0.24474712685247063,0.01275634765625,1.0,0.12606854902090053,0.0,0.0461206129553387,1.0
relu,138,0.33960013695911856,0.58599853515625,0.5746985277862777,0.4222079095174137,0.576171875,0.027175044158406242,0.008772836711621228,79,0.044773567670393075,0.3122159770351137,0.17162373445269155,-0.00982666015625,1.0,0.08260777255829516,0.0,-0.027384159924004836,1.0
relu,139,0.33960013695911856,0.58599853515625,0.737231591584758,0.38624954910138404,0.553466796875,0.02670394540063269,0.009221787113310733,66,0.034410718430141055,0.28835829956299963,0.22861853321527417,-0.03253173828125,1.0,0.04664941214226548,1.0,-0.05124183739611893,1.0
relu,140,0.33960013695911856,0.58599853515625,0.826332644052094,0.4369185109369492,0.571044921875,0.02868514556671376,0.010490025969254572,85,0.03514013877096505,0.3378482415292636,0.20502292938724587,-0.01495361328125,1.0,0.09731837397783066,0.0,-0.0017518954298549327,1.0
relu,141,0.33960013695911856,0.58599853515625,0.6562571242517615,0.34953606999325526,0.525390625,0.02639472821593324,0.008467160641256502,87,0.042722924172053464,0.2531269395376866,0.21769717026792454,-0.06060791015625,1.0,0.009935933034136701,1.0,-0.08647319742143195,0.0
relu,142,0.33960013695911856,0.58599853515625,0.6152572542484431,0.4398098988795658,0.5850830078125,0.027309597058936767,0.00878855591112835,80,0.03769794418949554,0.34872370573662775,0.19502286189034987,-0.00091552734375,1.0,0.10020976192044723,0.0,0.009123568777509194,1.0
relu,143,0.33960013695911856,0.58599853515625,0.578696276585791,0.39553432318159754,0.5615234375,0.027062541354355645,0.008335441731931697,69,0.040213337086476196,0.302675954860877,0.16983023703792163,-0.02447509765625,1.0,0.05593418622247898,0.0,-0.036924182098241554,1.0
relu,144,0.33960013695911856,0.58599853515625,1.0249131276500032,0.42915891448360083,0.58349609375,0.027388588144974236,0.011839491344679163,86,0.03163781833323803,0.34875766658330765,0.21394768654100282,-0.00250244140625,1.0,0.08955877752448227,0.0,0.009157529624189087,1.0
relu,145,0.33960013695911856,0.58599853515625,0.641440889572838,0.41402316589272337,0.574462890625,0.027999133141730147,0.00882588443815645,72,0.03668805478406418,0.3080546155362194,0.22416198510861463,-0.01153564453125,1.0,0.0744230289336048,0.0,-0.03154552142289918,1.0
relu,146,0.33960013695911856,0.58599853515625,0.6211634682760893,0.40562083442041375,0.5863037109375,0.027341886832447187,0.008125163038878596,60,0.03653402399168041,0.3066582828043481,0.23259224905706447,0.00030517578125,1.0,0.06602069746129519,0.0,-0.03294185415477047,1.0
relu,147,0.33960013695911856,0.58599853515625,0.661400776367027,0.401776270389031,0.5706787109375,0.027462027749382598,0.00873724913759421,80,0.03984689088081531,0.3073626248351855,0.2167732760154731,-0.01531982421875,1.0,0.06217613342991246,0.0,-0.032237512123933054,1.0
relu,148,0.33960013695911856,0.58599853515625,0.9561176589407445,0.46873692400062283,0.6455078125,0.030120220481760225,0.011032383913430973,86,0.032611070708952444,0.36628189172713627,0.2143655488554647,0.05950927734375,1.0,0.12913678704150428,0.0,0.026681754768017707,1.0
relu,149,0.33960013695911856,0.58599853515625,0.6295257044157219,0.41660092962368644,0.5911865234375,0.0270544889900234,0.008325133877858997,81,0.04352772607037369,0.3012633404436278,0.21924570425206388,0.00518798828125,1.0,0.07700079266456789,0.0,-0.03833679651549077,1.0
tanh,0,0.33960013695911856,0.58599853515625,1.1296404513041451,0.46455447671328176,0.6107177734375,0.031983846157417055,0.012366981586442038,81,0.030950045674363522,0.36446016834222317,0.2358573146461777,0.02471923828125,1.0,0.1249543397541632,0.0,0.024860031383104608,1.0
tanh,1,0.33960013695911856,0.58599853515625,0.6184542600228033,0.4402713513983325,0.6080322265625,0.03030893031331251,0.008480494161739613,59,0.03484955806890442,0.34746637429839355,0.20231912609346134,0.02203369140625,1.0,0.10067121443921395,0.0,0.007866237339274995,1.0
tanh,2,0.33960013695911856,0.58599853515625,0.6946959749197067,0.45461678467069444,0.5887451171875,0.029662781393303726,0.009045234677484342,70,0.03980770972225578,0.3623671653475192,0.21542018077955477,0.00274658203125,1.0,0.11501664771157588,0.0,0.022767028388400667,1.0
tanh,3,0.33960013695911856,0.58599853515625,0.6826230807702821,0.49890594528698207,0.604736328125,0.030451885737492263,0.009270457961411675,56,0.032091269359855554,0.40436509368850715,0.2462762925431224,0.01873779296875,1.0,0.1593058083278635,0.0,0.06476495672938859,0.0
tanh,4,0.33960013695911856,0.58599853515625,0.6909412716054393,0.4313235854211614,0.5928955078125,0.029315054287249412,0.00876516295277219,67,0.03775332054545625,0.34274176185042504,0.20686563210058956,0.00689697265625,1.0,0.09172344846204283,0.0,0.0031416248913064826,1.0
tanh,5,0.33960013695911856,0.58599853515625,0.6633022424398616,0.40077152057446896,0.56982421875,0.02853935862784824,0.008537768583436713,60,0.035810331666076924,0.30559623030573296,0.22982274813334636,-0.01617431640625,1.0,0.061171383615350405,0.0,-0.034003906653385596,1.0
tanh,6,0.33960013695911856,0.58599853515625,0.6573340211031322,0.4538600839807503,0.600341796875,0.029490509900222676,0.008719590208579778,70,0.03824409109458247,0.35825268142438216,0.18050834782705802,0.01434326171875,1.0,0.11425994702163172,0.0,0.0186525444652636,1.0
tanh,7,0.33960013695911856,0.58599853515625,0.6549622614710705,0.4545166905437419,0.58447265625,0.029483255667299445,0.00944820719805088,66,0.03427042044559929,0.3702427818775502,0.1941552865252635,-0.00152587890625,1.0,0.11491655358462333,0.0,0.03064264491843166,1.0
tanh,8,0.33960013695911856,0.58599853515625,0.6927665686099089,0.5239209469906781,0.6298828125,0.031016485560312265,0.009301603845527867,49,0.0288443848961132,0.43770477619521275,0.22929368582639728,0.04388427734375,1.0,0.1843208100315596,0.0,0.0981046392360942,0.0
tanh,9,0.33960013695911856,0.58599853515625,2.0547363698045804,0.4219779733867708,0.6029052734375,0.02910856701072393,0.021219871363517554,155,0.02896834382462533,0.3282971546570559,0.20000023294389202,0.01690673828125,1.0,0.08237783642765223,0.0,-0.01130298230206267,1.0
tanh,10,0.33960013695911856,0.58599853515625,0.8119280936689827,0.4440199224178203,0.5838623046875,0.029280406520754945,0.010325600988213071,77,0.035631738127267575,0.3580459368416649,0.22663373405284234,-0.00213623046875,1.0,0.10441978545870173,0.0,0.018445799882546354,1.0
tanh,11,0.33960013695911856,0.58599853515625,0.8224476264328575,0.45710188208648406,0.6103515625,0.03188029377301584,0.010020280326364223,83,0.03686026815818058,0.3551633594248875,0.19446792009201583,0.02435302734375,1.0,0.1175017451273655,0.0,0.015563222465768967,1.0
tanh,12,0.33960013695911856,0.58599853515625,0.6728080062377565,0.4170774644127223,0.585693359375,0.029967068323894716,0.008323146539192736,63,0.041121792912623696,0.3117589407298335,0.22453985263855086,-0.00030517578125,1.0,0.07747732745360375,0.0,-0.027841196229285048,1.0
tanh,13,0.33960013695911856,0.58599853515625,0.6388381296017686,0.4534640388320205,0.614501953125,0.030460859015379572,0.008509442316802307,44,0.03158829241821047,0.3643581347597303,0.2319840600021045,0.02850341796875,1.0,0.11386390187290196,0.0,0.02475799780061172,1.0
tanh,14,0.33960013695911856,0.58599853515625,0.6782764849318272,0.44821691403876107,0.57568359375,0.029696322236568394,0.009302517088249031,83,0.043384928424898495,0.3567614678995144,0.23299422963232952,-0.01031494140625,1.0,0.10861677707964251,0.0,0.017161330940395847,1.0
tanh,15,0.33960013695911856,0.58599853515625,0.7174610758508725,0.4274556243545461,0.5955810546875,0.02907587099161282,0.009148918516729441,88,0.0484838801114215,0.32367770330377177,0.23187095693854148,0.00958251953125,1.0,0.08785548739542753,0.0,-0.01592243365534679,1.0
tanh,16,0.33960013695911856,0.58599853515625,0.6168624703355904,0.45419988222620744,0.603515625,0.02988442497864087,0.008757873501817576,71,0.04119789838011942,0.3620764347398162,0.2149859591402491,0.01751708984375,1.0,0.11459974526708888,0.0,0.02247629778069765,1.0
tanh,17,0.33960013695911856,0.58599853515625,0.6621094066472304,0.47898485958380366,0.6107177734375,0.03085643666374021,0.008905377264107853,60,0.03830954150112162,0.3811925765078354,0.23067525770470745,0.02471923828125,1.0,0.1393847226246851,0.0,0.04159243954871683,1.0
tanh,18,0.33960013695911856,0.58599853515625,0.7006831279592227,0.44402648163914926,0.5867919921875,0.030514793888714666,0.009014004420067327,61,0.03460912903911724,0.3541109423173122,0.22309803702933947,0.00079345703125,1.0,0.1044263446800307,0.0,0.014510805358193657,1.0
tanh,19,0.33960013695911856,0.58599853515625,0.6426721016476246,0.4320651552367763,0.57666015625,0.028592135144025116,0.009035381048964303,60,0.03464124963502111,0.3420493241960949,0.20443635556499318,-0.00933837890625,1.0,0.09246501827765774,0.0,0.0024491872369763468,1.0
tanh,20,0.33960013695911856,0.58599853515625,0.6462861951762359,0.44227584868628284,0.58447265625,0.029247968108039323,0.008863515913687434,67,0.0379948089445401,0.35355390078240967,0.2196735904242031,-0.00152587890625,1.0,0.10267571172716428,0.0,0.01395376382329111,1.0
tanh,21,0.33960013695911856,0.58599853515625,0.6730407457743106,0.47416257453048993,0.6102294921875,0.029997849965769815,0.00906965218798973,81,0.04105578409331754,0.38057065273285257,0.23235053858259216,0.02423095703125,1.0,0.13456243757137137,0.0,0.040970515773734006,1.0
tanh,22,0.33960013695911856,0.58599853515625,0.8420789518996786,0.4428776038002388,0.612060546875,0.03138015281940833,0.009829042366675122,79,0.03769712647832086,0.33259186963326853,0.2205314365863637,0.02606201171875,1.0,0.10327746684112021,0.0,-0.007008267325850026,1.0
tanh,23,0.33960013695911856,0.58599853515625,0.6850073565359316,0.44796552084322727,0.588134765625,0.028758353354237955,0.00909426203978594,74,0.039905137274350064,0.35204504645836476,0.21168635722916274,0.00213623046875,1.0,0.10836538388410871,0.0,0.012444909499246204,1.0
tanh,24,0.33960013695911856,0.58599853515625,0.6648156711228005,0.4485528011676791,0.6024169921875,0.030642754640113398,0.008883410786689482,65,0.03717476782643877,0.3514566245596652,0.2040443316547129,0.01641845703125,1.0,0.10895266420856053,0.0,0.011856487600546639,1.0
tanh,25,0.33960013695911856,0.58599853515625,0.7425718478309389,0.4643323728804599,0.6025390625,0.030825375768987476,0.009323524609617453,63,0.03969793065089243,0.36778635503745366,0.217403934727206,0.01654052734375,1.0,0.12473223592134136,0.0,0.0281862180783351,1.0
tanh,26,0.33960013695911856,0.58599853515625,0.6325894736583854,0.45003108023191746,0.5860595703125,0.02898968448439549,0.009061420089077763,59,0.033867603767420165,0.3703167380292276,0.2296672627411151,6.103515625e-05,1.0,0.1104309432727989,0.0,0.03071660107010904,1.0
tanh,27,0.33960013695911856,0.58599853515625,0.6777144356308642,0.5015741986786415,0.6387939453125,0.030397779021882655,0.008646916061261091,72,0.04152597179260536,0.4026627073752129,0.18715071968284902,0.05279541015625,1.0,0.16197406171952294,0.0,0.06306257041609437,0.0
tanh,28,0.33960013695911856,0.58599853515625,0.6374772842767175,0.4171971956282421,0.5772705078125,0.028724131986535815,0.008608745487192251,59,0.0362310729871448,0.3289391537090043,0.24244026710672387,-0.00872802734375,1.0,0.07759705866912353,0.0,-0.010660983250114275,1.0
tanh,29,0.33960013695911856,0.58599853515625,0.6630813734396473,0.45663585215372243,0.60009765625,0.03026343911122949,0.008788160865749689,70,0.040821213516091866,0.35299734495874635,0.21490500843622323,0.01409912109375,1.0,0.11703571519460387,0.0,0.013397207999627792,1.0
tanh,30,0.33960013695911856,0.58599853515625,0.6341363783748857,0.42590186400908087,0.6141357421875,0.03027735201089455,0.007814159969441568,59,0.04092478875572081,0.3305409754684771,0.2244318999888343,0.02813720703125,1.0,0.0863017270499623,0.0,-0.009059161490641454,1.0
tanh,31,0.33960013695911856,0.58599853515625,0.8011786122194008,0.5303736910217483,0.6197509765625,0.03064081520542123,0.010293080543224411,61,0.03027916438075576,0.4447522876118375,0.22391576305452424,0.03375244140625,1.0,0.1907735540626297,0.0,0.10515215065271893,0.0
