expansion,K,p,spec,n,rep,W_hat,W_true,rfg_type,activation,n_features,alpha
tan2,3,3,tan2_K3_p3,6000,1384,0.999429844666065,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1385,0.9910588027491379,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1386,1.033456895877582,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1387,1.0195275631187348,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1388,0.9806067822294557,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1389,1.022366506887661,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1390,0.9990463557376478,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1391,1.0277637021003316,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1392,1.0085865531481757,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1393,0.9597844284680379,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1394,1.0311513220315054,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1395,0.9727064209804999,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1396,0.9863413024581245,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1397,1.042731457426707,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1398,0.9969522656280276,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1399,1.0007661892173658,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1400,1.0041152847084531,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1401,1.0325345827146042,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1402,0.9797880959116558,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1403,1.0172511862005897,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1404,1.000476153602091,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1405,0.9866612273009994,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1406,0.9704132805410884,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1407,1.0416713103591386,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1408,0.9659004270779464,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1409,1.0129951356298434,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1410,0.9599910041771436,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1411,0.964531314879957,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1412,1.0610236175178673,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1413,0.9481148620070832,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1414,1.0410125753392294,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1415,1.061348304732845,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1416,1.0235970905643013,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1417,1.0186594566362146,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1418,0.9415051740867484,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1419,1.0005637006487964,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1420,1.0304213955076889,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1421,1.0137168721823673,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1422,1.0042644102097396,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1423,1.0396121472152386,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1424,1.0262115259084057,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1425,1.0016418204130249,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1426,1.0253131823676294,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1427,0.9902884655594381,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1428,1.0303417106889592,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1429,1.0496268476891935,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1430,1.0699228229512392,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1431,0.9474079396176952,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1432,0.9990461285389503,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1433,1.0041080658777308,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1434,1.021425686484481,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1435,1.0170868431847422,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1436,1.0013514842054962,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1437,0.9930711770678586,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1438,0.9745110440647657,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1439,0.9670227204413939,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1440,1.0007670451832769,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1441,0.9729403134485834,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1442,1.0281979501505556,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1443,1.0578505630765838,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1444,1.033218048790127,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1445,1.0095142868291422,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1446,0.9423962298938839,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1447,0.9899182852556029,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1448,0.9997523839484571,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1449,1.0245804593824102,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1450,1.0557777133945134,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1451,1.0587034735470122,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1452,0.9938831710286734,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1453,0.9860300712869011,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1454,1.018986815045771,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1455,0.9735591685767824,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1456,1.0010876738756291,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1457,0.9766909331312325,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1458,0.9999952881777464,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1459,1.0072098485737042,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1460,1.0403757002703675,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1461,0.9649621972082434,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1462,0.9584815047010509,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1463,1.0326753463067457,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1464,0.9625069720845154,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1465,1.0270947667252146,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1466,0.9663051899215086,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1467,0.9850571539470294,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1468,1.0244243821178534,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1469,1.0402393418705114,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1470,1.0479619470127775,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1471,0.9971569527533823,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1472,1.0290271773493742,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1473,1.0480505731616112,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1474,0.9745962401783425,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1475,0.9913784069528964,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1476,0.9292601734053556,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1477,1.0072649120955812,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1478,1.057963807303894,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1479,1.037588572944369,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1480,0.9521188579533886,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1481,0.9869560681314465,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1482,1.0411971577692865,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1483,0.9839271621456464,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1484,1.0274527723878277,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1485,1.0167856828754716,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1486,1.010076559270085,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1487,0.9651509473835013,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1488,1.0039534236730234,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1489,0.986342549810357,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1490,1.0515315445453188,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1491,0.9821113060956856,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1492,1.0458763129886663,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1493,1.0377904677061887,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1494,0.9887574022621805,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1495,1.0456054386920166,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1496,0.9568743714980718,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1497,1.0219619032588745,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1498,1.014778549747061,1.0,iid_sphere,exp,100,0.001
tan2,3,3,tan2_K3_p3,6000,1499,1.0088441144738496,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,0,1.0334797941260945,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,1,1.1400939623617443,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,2,1.0265464900896468,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,3,1.1351032790416955,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,4,0.9735943949193246,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,5,0.9055676644785913,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,6,1.1200045655696589,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,7,1.0820914357625795,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,8,0.9679426350473269,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,9,0.8641702174936224,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,10,1.043206048257994,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,11,0.8910176628329913,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,12,1.0221581601295733,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,13,0.9951054652849054,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,14,1.0273708753060173,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,15,1.0729307165611752,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,16,1.0466929443288975,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,17,0.9677142097477089,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,18,1.0657082633636796,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,19,1.0999285667073164,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,20,1.014072915217635,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,21,0.9144627916678634,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,22,0.978812412384239,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,23,1.01765434738585,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,24,0.9434313953486098,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,25,0.9997430394483756,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,26,0.9710128058451095,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,27,1.1327013422058165,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,28,0.8419644598835319,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,29,0.9320560792700133,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,30,0.8972213209981754,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,31,0.9266254675733347,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,32,1.0976911147136943,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,33,0.8696032640775351,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,34,0.9911929651311184,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,35,1.0015893295602978,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,36,0.9440040054974694,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,37,1.053728586225244,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,38,0.989724614482542,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,39,1.0265763192583472,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,40,0.9576014999427325,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,41,1.0708209796545403,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,42,1.0157476018924005,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,43,1.1116062562432965,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,44,0.8812364326311131,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,45,1.0125080233138677,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,46,1.0328272774199312,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,47,0.9799937579771432,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,48,1.1825792911018111,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,49,0.9353688733832828,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,50,0.9663153152066912,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,51,0.9700661991830736,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,52,0.9998054691788507,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,53,1.1818228543782339,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,54,1.002226316385407,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,55,0.9782021217371863,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,56,1.0741947411657016,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,57,1.0546790047663954,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,58,0.8783248289689607,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,59,1.0818331135295547,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,60,0.9706291484484642,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,61,1.1246209180714328,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,62,1.0343840894871619,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,63,1.1926357889808437,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,64,0.8253986796528132,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,65,1.0672016315722905,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,66,1.0506045304208576,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,67,1.0458417659946575,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,68,1.2096114035575942,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,69,0.9765259787541697,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,70,0.9170813204453188,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,71,1.0428560409924261,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,72,0.9910731300060672,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,73,1.10861304013893,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,74,0.9872711951918752,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,75,1.0764476886923475,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,76,1.126872065149548,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,77,0.9670530385402903,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,78,1.0566624274086502,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,79,0.9561940291953794,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,80,1.1750563169169455,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,81,0.8259816826060844,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,82,1.0932074719297882,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,83,0.9373750824220668,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,84,1.1251629177934777,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,85,0.8824079303856207,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,86,1.0370413648166186,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,87,0.9648689935058918,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,88,0.9191010491306573,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,89,1.1231966602327543,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,90,0.9954119320053784,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,91,1.0005367877939535,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,92,0.8269808767461332,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,93,0.9321285318571284,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,94,0.8821630951099069,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,95,0.8909727382908942,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,96,1.0698552292791397,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,97,0.9862821069118246,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,98,0.9148061388084059,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,99,0.8059220855621633,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,100,0.833959740551108,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,101,1.0236010426734987,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,102,0.970295625986459,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,103,0.9748768925175253,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,104,0.9884413808016524,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,105,0.9275796570370303,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,106,1.0647037503252927,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,107,1.0385748260037861,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,108,0.8153175685121624,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,109,1.070423461020342,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,110,0.9965637263187193,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,111,1.0094119297327342,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,112,0.9599088407993999,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,113,1.0168927972145765,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,114,1.0334575456869157,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,115,0.8971095928590623,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,116,0.9172898840857682,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,117,0.8993301492211551,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,118,0.9103665749962403,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,119,1.0952142443939645,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,120,0.9999490113646308,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,121,0.9595395661663296,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,122,1.0943525012436253,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,123,0.918884899154986,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,124,0.955468300647278,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,125,0.8456447078578685,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,126,1.0051018307380615,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,127,0.9816581367919863,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,128,0.9531513158179532,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,129,0.8504911329592241,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,130,1.0263274582548134,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,131,0.9576137145932049,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,132,1.0115111309156275,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,133,0.7986603758227306,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,134,1.0960966395163196,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,135,1.0472004412706348,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,136,0.9984775348422095,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,137,1.033345420885159,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,138,0.8770367157630942,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,139,0.9000696613135435,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,140,1.0722815793184926,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,141,1.0373255425794956,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,142,0.9788975525998566,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,143,0.91912127665969,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,144,0.9697375671294604,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,145,1.0738885126167415,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,146,1.2361583063108383,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,147,1.040116258465306,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,148,0.9000503867711888,1.0,iid_sphere,exp,100,0.001
tan2,7,7,tan2_K7_p7,1500,149,0.9316863099831156,1.0,iid_sphere,exp,100,0.001
